Lon,Lat,LCC_all_AD1425_C,LCC_all_AD1425_B,LCC_all_AD1425_U,NLC_all_AD1425_C,NLC_all_AD1425_B,NLC_all_AD1425_O,HLU_all_AD1425
29.0000000000,50.0000000000,0.4398811089,0.2804661637,0.2796527273,0.5049503653,0.3219540211,0.1730956136,0.1288626781
29.0000000000,51.0000000000,0.4551483888,0.2720628698,0.2727887414,0.5075427761,0.3033813754,0.1890758485,0.1032314708
29.0000000000,52.0000000000,0.4584811702,0.2688478762,0.2726709536,0.5111428883,0.2997280781,0.1891290337,0.1030273908
29.0000000000,53.0000000000,0.4491299428,0.2719464140,0.2789236433,0.5092271769,0.3083350529,0.1824377701,0.1180165492
29.0000000000,54.0000000000,0.4443936630,0.2725060621,0.2831002749,0.5056921913,0.3100948532,0.1842129555,0.1212170750
29.0000000000,55.0000000000,0.4462570924,0.2787950472,0.2749478604,0.5087565451,0.3178410100,0.1734024449,0.1228474666
29.0000000000,56.0000000000,0.4501486809,0.2833334743,0.2665178448,0.5128808142,0.3228184579,0.1643007279,0.1223132775
29.0000000000,57.0000000000,0.4223177505,0.3070586544,0.2706235951,0.4862435465,0.3535378016,0.1602186519,0.1314686774
29.0000000000,58.0000000000,0.4130336843,0.3219889796,0.2649773361,0.4775399350,0.3722761659,0.1501838991,0.1350803273
29.0000000000,59.0000000000,0.4075957994,0.3337850750,0.2586191256,0.4708272534,0.3855660689,0.1436066778,0.1342986276
29.0000000000,60.0000000000,0.3831513227,0.3581783916,0.2586702857,0.4453001120,0.4162764642,0.1384234238,0.1395660759
29.0000000000,61.0000000000,0.4044736782,0.3593669339,0.2361593879,0.4569287629,0.4059722483,0.1370989888,0.1147992618
29.0000000000,62.0000000000,0.4406688797,0.3500521496,0.2092789707,0.4777261268,0.3794891477,0.1427847255,0.0775700658
29.0000000000,63.0000000000,0.4958247617,0.3217347399,0.1824404984,0.5184959817,0.3364458226,0.1450581957,0.0437249676
29.0000000000,64.0000000000,0.5227129179,0.2927133756,0.1845737065,0.5354633063,0.2998534502,0.1646832435,0.0238118808
29.0000000000,65.0000000000,0.5224066361,0.2744109216,0.2031824423,0.5305437952,0.2786852266,0.1907709782,0.0153373937
29.0000000000,66.0000000000,0.5082887630,0.2667973696,0.2249138674,0.5141693962,0.2698840746,0.2159465292,0.0114371513
29.0000000000,67.0000000000,0.4829089842,0.2742080359,0.2428829799,0.4875016641,0.2768158767,0.2356824592,0.0094208498
29.0000000000,68.0000000000,0.4662985759,0.2950764175,0.2386250066,0.4702028687,0.2975470764,0.2322500549,0.0083034218
29.0000000000,69.0000000000,0.4131298512,0.3138770824,0.2729930663,0.4161926802,0.3162040792,0.2676032406,0.0073591610
29.0000000000,70.0000000000,0.3954667389,0.3200746178,0.2844586433,0.3980730729,0.3221840781,0.2797428491,0.0065473759
29.0000000000,71.0000000000,0.3337249920,0.3390311050,0.3272439030,0.3357886024,0.3411275262,0.3230838714,0.0061455643
