Lon,Lat,LCC_elev_AD1425_C,LCC_elev_AD1425_B,LCC_elev_AD1425_U,NLC_elev_AD1425_C,NLC_elev_AD1425_B,NLC_elev_AD1425_O,HLU_elev_AD1425
29.0000000000,50.0000000000,0.4437751845,0.2969620093,0.2592628062,0.5263584201,0.3522244134,0.1214171665,0.1568954394
29.0000000000,51.0000000000,0.4641705041,0.2958511951,0.2399783009,0.5312643332,0.3386151996,0.1301204672,0.1262908592
29.0000000000,52.0000000000,0.4667538857,0.2924128184,0.2408332959,0.5342648829,0.3347072300,0.1310278871,0.1263624081
29.0000000000,53.0000000000,0.4572308940,0.2890026401,0.2537664658,0.5342365877,0.3376757483,0.1280876640,0.1441415571
29.0000000000,54.0000000000,0.4579663882,0.2868763888,0.2551572230,0.5366874755,0.3361883511,0.1271241734,0.1466795685
29.0000000000,55.0000000000,0.4518572212,0.2923797106,0.2557630682,0.5308949658,0.3435220445,0.1255829897,0.1488764250
29.0000000000,56.0000000000,0.4522146741,0.2941685387,0.2536167871,0.5318386853,0.3459644674,0.1221968472,0.1497145909
29.0000000000,57.0000000000,0.4277423990,0.3125044730,0.2597531280,0.5098888819,0.3725199014,0.1175912167,0.1611066367
29.0000000000,58.0000000000,0.4154294171,0.3251433586,0.2594272243,0.4974877347,0.3893677874,0.1131444780,0.1649454084
29.0000000000,59.0000000000,0.4119115100,0.3326072686,0.2554812214,0.4934092194,0.3984144381,0.1081763424,0.1651726524
29.0000000000,60.0000000000,0.3904855726,0.3500839010,0.2594305264,0.4712026923,0.4224496070,0.1063477007,0.1713002090
29.0000000000,61.0000000000,0.4118053152,0.3505390843,0.2376556005,0.4801371535,0.4087048708,0.1111579757,0.1423173313
29.0000000000,62.0000000000,0.4490021447,0.3442091022,0.2067887531,0.4971031333,0.3810837547,0.1218131120,0.0967625938
29.0000000000,63.0000000000,0.4907324656,0.3230642107,0.1862033237,0.5191669075,0.3417834746,0.1390496179,0.0547693651
29.0000000000,64.0000000000,0.5158878465,0.2964099632,0.1877021903,0.5318398463,0.3055753887,0.1625847649,0.0299939914
29.0000000000,65.0000000000,0.5129612108,0.2777481930,0.2092905962,0.5230412054,0.2832061111,0.1937526834,0.0192718940
29.0000000000,66.0000000000,0.4965033490,0.2686560390,0.2348406121,0.5036965240,0.2725482381,0.2237552378,0.0142807717
29.0000000000,67.0000000000,0.4749936137,0.2762281658,0.2487782205,0.4807067631,0.2795505953,0.2397426416,0.0118848951
29.0000000000,68.0000000000,0.4341360294,0.3024170354,0.2634469352,0.4387721980,0.3056465678,0.2555812342,0.0105662315
29.0000000000,69.0000000000,0.4012876537,0.3222749695,0.2764373768,0.4050866779,0.3253259739,0.2695873482,0.0093782994
29.0000000000,70.0000000000,0.3804293228,0.3297397685,0.2898309087,0.3836057395,0.3324929498,0.2839013107,0.0082804202
29.0000000000,71.0000000000,0.3505815313,0.3476024567,0.3018160121,0.3533282488,0.3503258339,0.2963459174,0.0077738406
